В файле указаны только конечные рубрики присутствующие на сайте.;;
/electronics-technics/other;Другое;150
;Компьютерная техника;151
;Ноутбуки;152
/computers-devices/notebooks/notebooks;Ноутбуки;153
/computers-devices/notebooks/netbooks_umpc;Нетбуки и UMPC;154
/computers-devices/notebooks/cases_for_notebooks;Сумки и чехлы для ноутбуков;155
/computers-devices/notebooks/accessories;Аксессуары для ноутбуков ;156
/computers-devices/desktops;Настольные компьютеры;157
;КПК;158
/computers-devices/pdas_communicators/pda;КПК;159
/computers-devices/tablet;Планшеты;160
/computers-devices/servers;Серверы;161
/computers-devices/pdas_communicators/accessories;Аксессуары для КПК ;162
;Мультимедиа;163
/computers-devices/multimedia/acoustics_pc;Акустика для ПК;164
/computers-devices/multimedia/headphones_microphones;Наушники и микрофоны;165
/computers-devices/multimedia/webcams;Веб-камеры;166
/computers-devices/multimedia/graphic_tablets;Графические планшеты;167
/computers-devices/multimedia/tv-tuners;TV-тюнеры;168
/computers-devices/multimedia/midi_keyboards;MIDI-клавиатуры;169
/computers-devices/multimedia/projectors;Проекторы;170
/computers-devices/multimedia/videoconferences;Оборудование для видеоконференций;171
;Мониторы;172
/computers-devices/monitors/lcd;LCD (ЖК);173
/computers-devices/monitors/crt;ЭЛТ;174
;Принтеры, сканеры, копиры;175
/computers-devices/printers/printers;Принтеры;176
/computers-devices/printers/multifunction;Многофункциональные устройства;177
/computers-devices/printers/copiers;Сканеры;178
/computers-devices/printers/scanners;Копиры;179
/computers-devices/printers/other;Другое;180
;Flash-накопители ;181
/computers-devices/flash_drives/memory_cards;Карты памяти;182
/computers-devices/flash_drives/usb_flash_disks;USB flash-диски;183
/computers-devices/flash_drives/card_readers;Кард-ридеры;184
;Расходные материалы;185
/computers-devices/consumables/disks;Диски, дискеты, кассеты;186
/computers-devices/consumables/cartridges;Картриджи;187
/computers-devices/consumables/paper_film;Бумага и пленка;188
/computers-devices/consumables/other;Другое;189
;Комплектующие ;190
/computers-devices/hardware/motherboards;Материнские платы;191
/computers-devices/hardware/video_cards;Видеокарты;192
/computers-devices/hardware/processors;Процессоры;193
/computers-devices/hardware/cases;Корпуса;194
/computers-devices/hardware/psu;Блоки питания;195
/computers-devices/hardware/memory_modules;Модули памяти;196
